Symbol,Date,Eps,Revenue
NI,2024-09-30,0.19,1076.3
NI,2024-06-30,0.19,1084.7
NI,2024-03-31,0.77,1706.3
NI,2023-12-31,0.54,1422.0
NI,2023-09-30,0.19,1027.4
NI,2023-06-30,0.1,1090.0
NI,2023-03-31,0.77,1966.0
NI,2022-12-31,0.56,1704.6
NI,2022-09-30,0.13,1089.5
NI,2022-06-30,0.13,1183.2
NI,2022-03-31,1.02,1873.3
NI,2021-12-31,0.39,1408.6
NI,2021-09-30,0.13,959.4
NI,2021-06-30,0.12,986.0
NI,2021-03-31,0.72,1545.6
NI,2020-12-31,0.18,1211.0
NI,2020-09-30,-0.49,902.5
NI,2020-06-30,-0.05,962.7
NI,2020-03-31,0.16,1605.5
NI,2019-12-31,-0.41,1397.2
NI,2019-09-30,-0.02,931.5
NI,2019-06-30,0.76,1010.4
NI,2019-03-31,0.55,1869.8
NI,2018-12-31,-0.05,1461.7
NI,2018-09-30,-0.95,895.0
NI,2018-06-30,0.07,1007.0
NI,2018-03-31,0.82,1750.8
NOK,2024-09-30,0.032072,4326.0
NOK,2024-06-30,-0.03,4466.0
NOK,2024-03-31,0.08,4667.0
NOK,2023-12-31,-0.01,5707.0
NOK,2023-09-30,0.03,4982.0
NOK,2023-06-30,0.05,5710.0
NOK,2023-03-31,0.05,5859.0
NOK,2022-12-31,0.56,7449.0
NOK,2022-09-30,0.08,6241.0
NOK,2022-06-30,0.08,5873.0
NOK,2022-03-31,0.04,5348.0
NOK,2021-12-31,0.12,6414.0
NOK,2021-09-30,0.06,5399.0
NOK,2021-06-30,0.06,5313.0
NOK,2021-03-31,0.05,5076.0
NOK,2020-12-31,-0.46,6553.0
NOK,2020-09-30,0.03,5294.0
NOK,2020-06-30,0.02,5092.0
NOK,2020-03-31,-0.02,4913.0
NOK,2019-12-31,0.1,6903.0
NOK,2019-09-30,0.01,5686.0
NOK,2019-06-30,-0.03,5694.0
NOK,2019-03-31,-0.08,5032.0
NOK,2018-12-31,0.03,6868.0
NOK,2018-09-30,-0.01,5458.0
NOK,2018-06-30,-0.05,5313.0
NOK,2018-03-31,-0.03,4924.0
PAAS,2024-12-31,0.3,815.1
PAAS,2024-09-30,0.16,716.1
PAAS,2024-06-30,-0.06,686.3
PAAS,2024-03-31,-0.08,601.4
PAAS,2023-12-31,-0.15,669.6
PAAS,2023-09-30,-0.06,616.3
PAAS,2023-06-30,-0.13,639.9
PAAS,2023-03-31,0.08,390.3
PAAS,2022-12-31,-0.82,375.472
PAAS,2022-09-30,-0.34,338.889
PAAS,2022-06-30,-0.83,340.469
PAAS,2022-03-31,0.36,439.888
PAAS,2021-12-31,0.07,422.17
PAAS,2021-09-30,0.1,460.349
PAAS,2021-06-30,0.34,382.132
PAAS,2021-03-31,-0.04,368.099
PAAS,2020-12-31,0.8,430.461
PAAS,2020-09-30,0.31,300.414
PAAS,2020-06-30,0.1,249.509
PAAS,2020-03-31,-0.37,358.428
PAAS,2019-12-31,0.25,404.379
PAAS,2019-09-30,0.18,352.187
PAAS,2019-06-30,0.09,282.948
PAAS,2019-03-31,0.19,232.643
PAAS,2018-12-31,-0.42,173.357
PAAS,2018-09-30,-0.06,187.717
PAAS,2018-06-30,0.24,216.46
PAAS,2018-03-31,0.31,206.961
PBI,2024-12-31,-0.2,516.121
PBI,2024-09-30,-0.77,499.463
PBI,2024-06-30,-0.14,793.17
PBI,2024-03-31,-0.02,830.509
PBI,2023-12-31,-1.27,871.578
PBI,2023-09-30,-0.07,783.751
PBI,2023-06-30,-0.81,776.481
PBI,2023-03-31,-0.04,834.538
PBI,2022-12-31,0.04,908.691
PBI,2022-09-30,0.03,830.914
PBI,2022-06-30,0.02,871.495
PBI,2022-03-31,0.12,926.942
PBI,2021-12-31,0.01,983.712
PBI,2021-09-30,0.05,875.449
PBI,2021-06-30,0.11,899.203
PBI,2021-03-31,-0.18,915.197
PBI,2020-12-31,0.11,1028.417
PBI,2020-09-30,0.07,891.898
PBI,2020-06-30,-0.02,837.492
PBI,2020-03-31,-1.22,796.268
PBI,2019-12-31,1.04,831.343
PBI,2019-09-30,-0.02,790.125
PBI,2019-06-30,0.13,860.779
PBI,2019-03-31,-0.01,868.402
PBI,2018-12-31,0.24,947.14
PBI,2018-09-30,0.41,832.856
PBI,2018-06-30,0.26,861.436
PBI,2018-03-31,0.29,983.182
PDCO,2025-01-31,0.35,1572.411
PDCO,2024-10-31,0.3,1674.375
PDCO,2024-07-31,0.16,1541.742
PDCO,2024-04-30,0.75,1722.66
PDCO,2024-01-31,0.52,1616.095
PDCO,2023-10-31,0.42,1652.772
PDCO,2023-07-31,0.33,1576.745
PDCO,2023-04-30,0.77,1721.152
PDCO,2023-01-31,0.55,1600.85
PDCO,2022-10-31,0.56,1626.204
PDCO,2022-07-31,0.25,1523.265
PDCO,2022-04-30,0.66,1638.772
PDCO,2022-01-31,0.58,1596.596
PDCO,2021-10-31,0.5,1649.161
PDCO,2021-07-31,0.35,1614.876
PDCO,2021-04-30,0.3,1561.793
PDCO,2021-01-31,0.51,1551.268
PDCO,2020-10-31,0.57,1553.168
PDCO,2020-07-31,0.26,1245.837
PDCO,2020-04-30,-6.44,1286.461
PDCO,2020-01-31,0.25,1456.155
PDCO,2019-10-31,-0.35,1418.744
PDCO,2019-07-31,0.32,1328.651
PDCO,2019-04-30,0.3,1436.706
PDCO,2019-01-31,0.34,1396.745
PDCO,2018-10-31,0.31,1404.752
PDCO,2018-07-31,-0.05,1336.32
PDCO,2018-04-30,0.23,1400.609
PLYA,2024-12-31,0.07,218.942
PLYA,2024-09-30,-0.02,183.517
PLYA,2024-06-30,0.1,235.475
PLYA,2024-03-31,0.4,300.635
PLYA,2023-12-31,0.01,242.517
PLYA,2023-09-30,-0.07,213.145
PLYA,2023-06-30,0.14,248.04
PLYA,2023-03-31,0.27,273.802
PLYA,2022-12-31,-0.09,210.8
PLYA,2022-09-30,-0.01,204.622
PLYA,2022-06-30,0.18,221.267
PLYA,2022-03-31,0.26,219.574
PLYA,2021-12-31,0.00123,176.803
PLYA,2021-09-30,-0.08,151.287
PLYA,2021-06-30,-0.05,128.803
PLYA,2021-03-31,-0.43,77.746
PLYA,2020-12-31,-0.55,66.243
PLYA,2020-09-30,-0.58,28.736
PLYA,2020-06-30,-0.67,0.982
PLYA,2020-03-31,-0.17,177.228
PLYA,2019-12-31,-0.14,143.833
PLYA,2019-09-30,-0.23,132.825
PLYA,2019-06-30,0.01,164.023
PLYA,2019-03-31,0.33,195.796
PLYA,2018-12-31,-0.11,151.782
PLYA,2018-09-30,-0.04,142.812
PLYA,2018-06-30,0.143784,145.572
PLYA,2018-03-31,0.2,176.847
PM,2024-12-31,-0.38,9706.0
PM,2024-09-30,1.98,9911.0
PM,2024-06-30,1.54,9468.0
PM,2024-03-31,1.38,8793.0
PM,2023-12-31,1.41,9047.0
PM,2023-09-30,1.32,9141.0
PM,2023-06-30,1.01,8967.0
PM,2023-03-31,1.28,8019.0
PM,2022-12-31,1.54,8152.0
PM,2022-09-30,1.34,8032.0
PM,2022-06-30,1.44,7832.0
PM,2022-03-31,1.5,7746.0
PM,2021-12-31,1.34,8104.0
PM,2021-09-30,1.55,8122.0
PM,2021-06-30,1.39,7594.0
PM,2021-03-31,1.55,7585.0
PM,2020-12-31,1.27,7444.0
PM,2020-09-30,1.48,7446.0
PM,2020-06-30,1.25,6651.0
PM,2020-03-31,1.17,7153.0
PM,2019-12-31,1.04,7713.0
PM,2019-09-30,1.22,7642.0
PM,2019-06-30,1.49,7699.0
PM,2019-03-31,0.87,6751.0
PM,2018-12-31,1.23,7499.0
PM,2018-09-30,1.44,7504.0
PM,2018-06-30,1.41,7726.0
PM,2018-03-31,1.0,6896.0
PTCT,2024-12-31,-0.85,213.172
PTCT,2024-09-30,-1.39,196.786
PTCT,2024-06-30,-1.29,186.704
PTCT,2024-03-31,-1.2,210.118
PTCT,2023-12-31,-2.06,307.056
PTCT,2023-09-30,-1.76,196.576
PTCT,2023-06-30,-2.66,213.808
PTCT,2023-03-31,-1.88,220.382
PTCT,2022-12-31,-2.35,167.412
PTCT,2022-09-30,-1.53,217.127
PTCT,2022-06-30,-2.13,165.526
PTCT,2022-03-31,-1.78,148.735
PTCT,2021-12-31,-2.03,165.229
PTCT,2021-09-30,-1.89,138.743
PTCT,2021-06-30,-1.68,116.676
PTCT,2021-03-31,-1.83,117.942
PTCT,2020-12-31,-1.05,118.864
PTCT,2020-09-30,-1.03,118.404
PTCT,2020-06-30,-2.78,75.239
PTCT,2020-03-31,-1.81,68.259
PTCT,2019-12-31,-1.37,96.459
PTCT,2019-09-30,-1.06,71.416
PTCT,2019-06-30,-0.75,85.522
PTCT,2019-03-31,-1.29,53.583
PTCT,2018-12-31,-0.96,86.338
PTCT,2018-09-30,-1.06,53.591
PTCT,2018-06-30,-0.21,68.743
PTCT,2018-03-31,-0.46,56.062
PTVE,2024-12-31,0.27,1225.0
PTVE,2024-09-30,-1.18,1333.0
PTVE,2024-06-30,0.11,1338.0
PTVE,2024-03-31,0.04,1252.0
PTVE,2023-12-31,0.12,1274.0
PTVE,2023-09-30,0.16,1379.0
PTVE,2023-06-30,-0.78,1426.0
PTVE,2023-03-31,-0.76,1431.0
PTVE,2022-12-31,0.15,1476.0
PTVE,2022-09-30,0.99,1609.0
PTVE,2022-06-30,0.41,1640.0
PTVE,2022-03-31,0.24,1495.0
PTVE,2021-12-31,0.17,1527.0
PTVE,2021-09-30,0.0,1394.0
PTVE,2021-06-30,0.04,1352.0
PTVE,2021-03-31,-0.09,1164.0
PTVE,2020-12-31,0.1,1175.0
PTVE,2020-09-30,-2.59,1195.0
PTVE,2020-06-30,-1.230594,1569.0
PTVE,2020-03-31,1.90856,1690.0
PTVE,2019-12-31,-1.578123,2473.0
PTVE,2019-09-30,0.227888,2408.0
PTVE,2019-06-30,0.432987,2648.0
PTVE,2019-03-31,0.387409,2471.0
PTVE,2018-12-31,-1.350235,2727.0
PTVE,2018-09-30,1.133742,2693.0
PTVE,2018-06-30,0.313346,2739.0
PTVE,2018-03-31,-0.136733,2501.0
PYCR,2024-12-31,-0.01,180.438
PYCR,2024-09-30,-0.04,167.476
PYCR,2024-06-30,-0.1,164.8
PYCR,2024-03-31,0.03,187.019
PYCR,2023-12-31,-0.15,159.541
PYCR,2023-09-30,-0.12,143.588
PYCR,2023-06-30,-0.17,140.043
PYCR,2023-03-31,-0.04,161.482
PYCR,2022-12-31,-0.16,132.864
PYCR,2022-09-30,-0.17,118.303
PYCR,2022-06-30,-0.14,110.991
PYCR,2022-03-31,-0.1,122.597
PYCR,2021-12-31,-0.15,103.067
PYCR,2021-09-30,-0.32,92.732
PYCR,2021-06-30,-0.191532,88.013
PYCR,2021-03-31,-0.124499,99.839
PYCR,2020-12-31,-0.157231,85.864
PYCR,2020-09-30,-0.151114,79.061
PYCR,2020-06-30,-0.16,73.36
SAN,2024-12-31,0.2,15812.0
SAN,2024-09-30,0.2,14941.0
SAN,2024-06-30,0.2,15490.0
SAN,2024-03-31,0.17,16481.0
SAN,2023-12-31,0.18,14401.0
SAN,2023-09-30,0.17,14695.0
SAN,2023-06-30,0.16,13918.0
SAN,2023-03-31,0.15,14557.0
SAN,2022-12-31,0.13,13322.0
SAN,2022-09-30,0.137,13285.0
SAN,2022-06-30,0.131,12636.0
SAN,2022-03-31,0.14,12623.0
SAN,2021-12-31,0.128,12396.0
SAN,2021-09-30,0.11,12156.0
SAN,2021-06-30,0.12,12075.0
SAN,2021-03-31,0.08,11779.0
SAN,2020-12-31,0.00825,11792.0
SAN,2020-09-30,0.095833,11416.0
SAN,2020-06-30,-0.653583,11370.0
SAN,2020-03-31,0.0115,12179.0
SAN,2019-12-31,0.153333,12898.0
SAN,2019-09-30,0.021083,12693.0
SAN,2019-06-30,0.076667,13042.0
SAN,2019-03-31,0.095833,12398.0
SAN,2018-12-31,0.114042,12993.0
SAN,2018-09-30,0.105417,11907.0
SAN,2018-06-30,0.095833,12433.0
SAN,2018-03-31,0.115,12353.0
SE,2024-09-30,0.26,4328.233
SE,2024-06-30,0.14,3806.868
SE,2024-03-31,-0.04,3734.329
SE,2023-12-31,-0.19,3616.628
SE,2023-09-30,-0.26,3310.168
SE,2023-06-30,0.57,3095.66
SE,2023-03-31,0.16,3041.104
SE,2022-12-31,0.76,3451.584
SE,2022-09-30,-1.013417,3155.951
SE,2022-06-30,-1.657711,2942.599
SE,2022-03-31,-1.04,2899.571
SE,2021-12-31,-1.12,3222.114
SE,2021-09-30,-1.07,2688.884
SE,2021-06-30,-0.83,2280.548
SE,2021-03-31,-0.82,1763.644
SE,2020-12-31,-1.06,1566.55
SE,2020-09-30,-0.87,1212.16
SE,2020-06-30,-0.83204,882.034
SE,2020-03-31,-0.61,714.92
SE,2019-12-31,-0.62,777.224
SE,2019-09-30,-0.444899,610.137
SE,2019-06-30,-0.629474,436.151
SE,2019-03-31,-1.86,351.866
SE,2018-12-31,-0.81,283.224
SE,2018-09-30,-0.650744,204.921
SE,2018-06-30,-0.748553,183.779
SE,2018-03-31,-0.64,155.044
SJT,2024-09-30,0.0,0.0
SJT,2024-06-30,0.022864,1.854914
SJT,2024-03-31,0.087806,5.09106
SJT,2023-12-31,0.077927,3.983993
SJT,2023-09-30,0.084685,4.320039
SJT,2023-06-30,0.173518,8.519333
SJT,2023-03-31,0.771771,36.416704
SJT,2022-12-31,0.617387,29.049798
SJT,2022-09-30,0.45295,21.345765
SJT,2022-06-30,0.286277,13.722931
SJT,2022-03-31,0.308294,14.890491
SJT,2021-12-31,0.329957,15.786129
SJT,2021-09-30,0.121735,6.059606
SJT,2021-06-30,0.153748,7.565789
SJT,2021-03-31,0.166304,8.212088
SJT,2020-12-31,0.047522,2.805143
SJT,2020-09-30,0.0,0.0
SJT,2020-06-30,0.012557,0.970722
SJT,2020-03-31,0.099085,5.068407
SJT,2019-12-31,0.001704,0.941778
SJT,2019-09-30,0.0,0.0
SJT,2019-06-30,0.04284,2.408205
SJT,2019-03-31,0.12905,6.549564
SJT,2018-12-31,0.137028,6.82878
SJT,2018-09-30,0.060718,3.001153
SJT,2018-06-30,0.054322,2.99052
SJT,2018-03-31,0.13361,6.646813
SJT,2017-12-31,0.21811,10.557768
SKE,2024-09-30,-0.8,0.0
SKE,2024-06-30,-0.38,0.0
SKE,2024-03-31,-0.3,0.0
SKE,2023-12-31,-0.37,0.0
SKE,2023-09-30,-0.45,0.0
SKE,2023-06-30,-0.24,0.0
SKE,2023-03-31,-0.22,0.0
SKE,2022-12-31,-0.2,0.0
SKE,2022-09-30,-0.41,0.0
SKE,2022-06-30,-0.36,0.0
SKE,2022-03-31,-0.29,0.0
SKE,2021-12-31,-0.52,0.0
SKE,2021-09-30,-0.46,0.0
SKE,2021-06-30,-0.46,0.0
SKE,2021-03-31,-0.72,0.0
SKE,2020-12-31,-0.8,0.0
SKE,2020-09-30,-0.4,0.0
SKE,2020-06-30,-0.04,0.0
SKE,2020-03-31,-0.16,0.0
SKE,2019-12-31,-0.48,0.0
SKE,2019-09-30,-0.32,0.0
SKE,2019-06-30,-0.12,0.0
SKE,2019-03-31,-0.08,0.0
SKE,2018-12-31,-0.2,0.0
SKE,2018-09-30,-0.12,0.0
SKE,2018-06-30,-0.2,0.0
SKE,2018-03-31,-0.143195,0.0
SONY,2024-12-31,62.07,4409574.0
SONY,2024-09-30,55.93,2905597.0
SONY,2024-06-30,37.98,3011649.0
SONY,2024-03-31,30.824,3480966.0
SONY,2023-12-31,59.134,3747527.0
SONY,2023-09-30,32.442,2828623.0
SONY,2023-06-30,35.252,2963652.0
SONY,2023-03-31,20.766,3063550.0
SONY,2022-12-31,52.912,3412914.0
SONY,2022-09-30,42.686,2751879.0
SONY,2022-06-30,35.292,2311494.0
SONY,2022-03-31,17.942,2263986.0
SONY,2021-12-31,55.846,3031319.0
SONY,2021-09-30,34.37,2369365.0
SONY,2021-06-30,34.19,2256843.0
SONY,2021-03-31,17.282,2220419.0
SONY,2020-12-31,60.218,2696536.0
SONY,2020-09-30,74.868,2113486.0
SONY,2020-06-30,38.218,1968919.0
SONY,2020-03-31,2.066,1748740.0
SONY,2019-12-31,37.404,2463162.0
SONY,2019-09-30,30.378,2122259.0
SONY,2019-06-30,24.356,1925724.0
SONY,2019-03-31,13.936,2127498.0
SONY,2018-12-31,67.594,2401805.0
SONY,2018-09-30,27.276,2182760.0
SONY,2018-06-30,35.732,1953624.0
SONY,2018-03-31,-2.688,1951021.0
SSRM,2024-12-31,0.03,323.187
SSRM,2024-09-30,0.05,257.356
SSRM,2024-06-30,0.05,184.841
SSRM,2024-03-31,-1.42,230.234
SSRM,2023-12-31,-1.06,425.897
SSRM,2023-09-30,0.07,385.39
SSRM,2023-06-30,0.37,301.026
SSRM,2023-03-31,0.14,314.614
SSRM,2022-12-31,0.44,306.377
SSRM,2022-09-30,-0.12,166.627
SSRM,2022-06-30,0.28,319.583
SSRM,2022-03-31,0.32,355.446
SSRM,2021-12-31,0.94,407.919
SSRM,2021-09-30,0.27,322.846
SSRM,2021-06-30,0.25,376.95
SSRM,2021-03-31,0.24,366.484
SSRM,2020-12-31,0.53,370.729
SSRM,2020-09-30,0.19,225.412
SSRM,2020-06-30,-0.05,92.485
SSRM,2020-03-31,0.19,164.463
SSRM,2019-12-31,0.16,177.603
SSRM,2019-09-30,0.17,147.848
SSRM,2019-06-30,0.09,155.149
SSRM,2019-03-31,0.05,126.25
SSRM,2018-12-31,-0.03,103.712
SSRM,2018-09-30,0.05,115.033
SSRM,2018-06-30,0.04,104.028
SSRM,2018-03-31,-0.01,97.902
TGI,2024-12-31,0.19,315.556
TGI,2024-09-30,0.15,287.495
TGI,2024-06-30,-0.18,281.016
TGI,2024-03-31,7.12,358.587
TGI,2023-12-31,-0.2,284.955
TGI,2023-09-30,-0.02,354.061
TGI,2023-06-30,-0.27,327.145
TGI,2023-03-31,-0.27,393.289
TGI,2022-12-31,0.17,328.855
TGI,2022-09-30,1.64,307.6
TGI,2022-06-30,-0.16,349.384
TGI,2022-03-31,-0.16,386.651
TGI,2021-12-31,0.11,319.249
TGI,2021-09-30,-0.14,357.396
TGI,2021-06-30,-0.47,396.646
TGI,2021-03-31,-1.27,466.833
TGI,2020-12-31,-1.3,425.994
TGI,2020-09-30,-0.64,481.815
TGI,2020-06-30,-5.35,495.077
TGI,2020-03-31,-1.5,693.11
TGI,2019-12-31,-0.27,704.666
TGI,2019-09-30,0.85,772.11
TGI,2019-06-30,0.36,730.231
TGI,2019-03-31,-4.01,869.027
TGI,2018-12-31,-0.62,807.895
TGI,2018-09-30,-0.3,855.108
TGI,2018-06-30,-1.54,832.9
TGI,2018-03-31,-6.04,896.86
TGTX,2024-12-31,0.16,108.185
TGTX,2024-09-30,0.03,83.879
TGTX,2024-06-30,0.05,73.466
TGTX,2024-03-31,-0.07,63.474
TGTX,2023-12-31,-0.1,43.971
TGTX,2023-09-30,0.8,165.815
TGTX,2023-06-30,-0.34,16.074
TGTX,2023-03-31,-0.28,7.803
TGTX,2022-12-31,-0.39,0.08
TGTX,2022-09-30,-0.26,0.094
TGTX,2022-06-30,-0.3,0.594
TGTX,2022-03-31,-0.51,2.016
TGTX,2021-12-31,-0.7,2.321
TGTX,2021-09-30,-0.65,2.03
TGTX,2021-06-30,-0.59,1.545
TGTX,2021-03-31,-0.69,0.793
TGTX,2020-12-31,-0.71,0.038
TGTX,2020-09-30,-0.73,0.038
TGTX,2020-06-30,-0.47,0.038
TGTX,2020-03-31,-0.48,0.038
TGTX,2019-12-31,-0.44,0.038
TGTX,2019-09-30,-0.69,0.038
TGTX,2019-06-30,-0.42,0.038
TGTX,2019-03-31,-0.43,0.038
TGTX,2018-12-31,-0.69,0.038
TGTX,2018-09-30,-0.43,0.038
TGTX,2018-06-30,-0.59,0.038
TGTX,2018-03-31,-0.59,0.038
TIGO,2024-09-30,0.3,1431.0
TIGO,2024-06-30,0.46,1458.0
TIGO,2024-03-31,0.54,1487.0
TIGO,2023-12-31,-0.37,1475.0
TIGO,2023-09-30,0.0,1424.0
TIGO,2023-06-30,-0.13,1393.0
TIGO,2023-03-31,0.02,1369.0
TIGO,2022-12-31,0.33,1382.0
TIGO,2022-09-30,-0.18,1388.0
TIGO,2022-06-30,1.14,1447.0
TIGO,2022-03-31,0.180567,1408.0
TIGO,2021-12-31,5.032321,1347.0
TIGO,2021-09-30,0.039254,1093.0
TIGO,2021-06-30,-0.769372,1089.0
TIGO,2021-03-31,0.32188,1088.0
TIGO,2020-12-31,-0.43179,1089.0
TIGO,2020-09-30,-0.392537,1026.0
TIGO,2020-06-30,-0.894984,970.0
TIGO,2020-03-31,-0.949939,1088.0
TIGO,2019-12-31,1.727162,1149.0
TIGO,2019-09-30,-1.012745,1097.0
TIGO,2019-06-30,0.353283,1055.0
TIGO,2019-03-31,0.10991,1065.0
TIGO,2018-12-31,-0.737969,1011.0
TIGO,2018-09-30,0.53385,1019.0
TIGO,2018-06-30,-0.007851,1061.0
TIGO,2018-03-31,0.133462,1042.0
TMUS,2024-12-31,2.58,21872.0
TMUS,2024-09-30,2.62,20162.0
TMUS,2024-06-30,2.5,19772.0
TMUS,2024-03-31,2.0,19594.0
TMUS,2023-12-31,1.74,20478.0
TMUS,2023-09-30,1.83,19252.0
TMUS,2023-06-30,1.86,19196.0
TMUS,2023-03-31,1.59,19632.0
TMUS,2022-12-31,1.19,20273.0
TMUS,2022-09-30,0.4,19477.0
TMUS,2022-06-30,-0.09,19701.0
TMUS,2022-03-31,0.57,20120.0
TMUS,2021-12-31,0.34,20785.0
TMUS,2021-09-30,0.55,19624.0
TMUS,2021-06-30,0.78,19950.0
TMUS,2021-03-31,0.75,19759.0
TMUS,2020-12-31,0.6,20341.0
TMUS,2020-09-30,1.01,19272.0
TMUS,2020-06-30,0.09,17671.0
TMUS,2020-03-31,1.11,11113.0
TMUS,2019-12-31,0.88,11878.0
TMUS,2019-09-30,1.02,11061.0
TMUS,2019-06-30,1.1,10979.0
TMUS,2019-03-31,1.07,11080.0
TMUS,2018-12-31,0.75,11445.0
TMUS,2018-09-30,0.94,10839.0
TMUS,2018-06-30,0.92,10571.0
TMUS,2018-03-31,0.78,10455.0
TRP,2024-12-31,0.94,1360.0
TRP,2024-09-30,1.4,4083.0
TRP,2024-06-30,0.93,4085.0
TRP,2024-03-31,1.16,4243.0
TRP,2023-12-31,1.41,4236.0
TRP,2023-09-30,-0.19,3940.0
TRP,2023-06-30,0.24,3830.0
TRP,2023-03-31,1.29,3928.0
TRP,2022-12-31,-1.42,4041.0
TRP,2022-09-30,0.84,3799.0
TRP,2022-06-30,0.9,3637.0
TRP,2022-03-31,0.36,3500.0
TRP,2021-12-31,1.14,3584.0
TRP,2021-09-30,0.8,3240.0
TRP,2021-06-30,1.0,3182.0
TRP,2021-03-31,-1.11,3381.0
TRP,2020-12-31,1.2,3297.0
TRP,2020-09-30,0.96,3195.0
TRP,2020-06-30,1.36,3089.0
TRP,2020-03-31,1.22,3418.0
TRP,2019-12-31,1.18,3263.0
TRP,2019-09-30,0.79,3133.0
TRP,2019-06-30,1.21,3372.0
TRP,2019-03-31,1.09,3487.0
TRP,2018-12-31,1.19,3904.0
TRP,2018-09-30,1.02,3156.0
TRP,2018-06-30,0.88,3195.0
TRP,2018-03-31,0.83,3424.0
TRVI,2024-09-30,-0.13,0.0
TRVI,2024-06-30,-0.12,0.0
TRVI,2024-03-31,-0.11,0.0
TRVI,2023-12-31,-0.08,0.0
TRVI,2023-09-30,-0.08,0.0
TRVI,2023-06-30,-0.07,0.0
TRVI,2023-03-31,-0.06,0.0
TRVI,2022-12-31,-0.06,0.0
TRVI,2022-09-30,-0.12,0.0
TRVI,2022-06-30,-0.14,0.0
TRVI,2022-03-31,-0.24,0.0
TRVI,2021-12-31,-0.24,0.0
TRVI,2021-09-30,-0.34,0.0
TRVI,2021-06-30,-0.49,0.0
TRVI,2021-03-31,-0.43,0.0
TRVI,2020-12-31,-0.513458,0.0
TRVI,2020-09-30,-0.41,0.0
TRVI,2020-06-30,-0.41,0.0
TRVI,2020-03-31,-0.48,0.0
TRVI,2019-12-31,-0.366535,0.0
TRVI,2019-09-30,-0.41,0.0
TRVI,2019-06-30,-0.63,0.0
TRVI,2019-03-31,-0.346167,0.0
TRVI,2018-12-31,-0.024093,0.0
TRVI,2018-09-30,-0.793285,0.0
TRVI,2018-06-30,-0.666574,0.0
TRVI,2018-03-31,-0.572879,0.0
T,2024-12-31,0.56,32298.0
T,2024-09-30,-0.03,30213.0
T,2024-06-30,0.49,29797.0
T,2024-03-31,0.47,30028.0
T,2023-12-31,0.3,32022.0
T,2023-09-30,0.48,30350.0
T,2023-06-30,0.61,29917.0
T,2023-03-31,0.58,30139.0
T,2022-12-31,-3.2,31343.0
T,2022-09-30,0.83,30043.0
T,2022-06-30,0.57,29643.0
T,2022-03-31,0.66,38105.0
T,2021-12-31,0.69,40958.0
T,2021-09-30,0.82,39922.0
T,2021-06-30,0.21,44045.0
T,2021-03-31,1.04,43939.0
T,2020-12-31,-1.95,45691.0
T,2020-09-30,0.39,42340.0
T,2020-06-30,0.17,40950.0
T,2020-03-31,0.63,42779.0
T,2019-12-31,0.33,46821.0
T,2019-09-30,0.5,44588.0
T,2019-06-30,0.51,44957.0
T,2019-03-31,0.56,44827.0
T,2018-12-31,0.66,47993.0
T,2018-09-30,0.65,45739.0
T,2018-06-30,0.81,38986.0
T,2018-03-31,0.75,38038.0
UGI,2024-12-31,1.74,2030.0
UGI,2024-09-30,-1.27,1242.0
UGI,2024-06-30,-0.23,1380.0
UGI,2024-03-31,2.36,2467.0
UGI,2023-12-31,0.45,2121.0
UGI,2023-09-30,0.62,1404.0
UGI,2023-06-30,-3.76,1659.0
UGI,2023-03-31,0.52,3106.0
UGI,2022-12-31,-4.54,2759.0
UGI,2022-09-30,1.16,1934.0
UGI,2022-06-30,-0.03,2033.0
UGI,2022-03-31,4.44,3466.0
UGI,2021-12-31,-0.46,2673.0
UGI,2021-09-30,2.51,1438.0
UGI,2021-06-30,0.72,1496.0
UGI,2021-03-31,2.34,2581.0
UGI,2020-12-31,1.45,1932.0
UGI,2020-09-30,0.05,1124.2
UGI,2020-06-30,0.41,1199.3
UGI,2020-03-31,1.08,2228.9
UGI,2019-12-31,1.01,2006.6
UGI,2019-09-30,-0.27,1150.4
UGI,2019-06-30,-0.01,1363.7
UGI,2019-03-31,1.41,2606.1
UGI,2018-12-31,0.37,2200.2
UGI,2018-09-30,0.14,1273.1
UGI,2018-06-30,0.3,1440.9
UGI,2018-03-31,1.59,2812.0
UNM,2024-12-31,1.93,3205.0
UNM,2024-09-30,3.46,3202.1
UNM,2024-06-30,2.05,3205.0
UNM,2024-03-31,2.05,3180.5
UNM,2023-12-31,1.7,3123.7
UNM,2023-09-30,1.03,3069.0
UNM,2023-06-30,1.99,3093.5
UNM,2023-03-31,1.81,3022.5
UNM,2022-12-31,1.41,2990.3
UNM,2022-09-30,2.05,2950.2
UNM,2022-06-30,1.84,3040.9
UNM,2022-03-31,1.25,2953.7
UNM,2021-12-31,0.78,2936.7
UNM,2021-09-30,1.61,2931.4
UNM,2021-06-30,0.89,2942.2
UNM,2021-03-31,0.75,3042.7
UNM,2020-12-31,0.66,4208.0
UNM,2020-09-30,1.13,2997.9
UNM,2020-06-30,1.3,3059.9
UNM,2020-03-31,0.79,2927.6
UNM,2019-12-31,1.44,3033.3
UNM,2019-09-30,1.16,2976.1
UNM,2019-06-30,1.33,3016.7
UNM,2019-03-31,1.31,2987.6
UNM,2018-12-31,1.15,2880.8
UNM,2018-09-30,-1.3,2927.8
UNM,2018-06-30,1.29,2890.3
UNM,2018-03-31,1.23,2899.6
USAU,2024-10-31,-0.2,0.0
