Symbol,Date,Eps,Revenue
TIGO,2020-12-31,-0.43179,1089.0
TIGO,2020-09-30,-0.392537,1026.0
TIGO,2020-06-30,-0.894984,970.0
TIGO,2020-03-31,-0.949939,1088.0
TIGO,2019-12-31,1.727162,1149.0
TIGO,2019-09-30,-1.012745,1097.0
TIGO,2019-06-30,0.353283,1055.0
TIGO,2019-03-31,0.10991,1065.0
TIGO,2018-12-31,-0.737969,1011.0
TIGO,2018-09-30,0.53385,1019.0
TIGO,2018-06-30,-0.007851,1061.0
TIGO,2018-03-31,0.133462,1042.0
TIGR,2024-09-30,0.12,101.05408
TIGR,2024-06-30,0.015,87.437008
TIGR,2024-03-31,0.075,78.948492
TIGR,2023-12-31,-0.015,69.98096
TIGR,2023-09-30,0.09,70.146211
TIGR,2023-06-30,0.09,66.054748
TIGR,2023-03-31,0.045,66.325676
TIGR,2022-12-31,0.015,63.854357
TIGR,2022-09-30,0.015,55.406375
TIGR,2022-06-30,-0.005801,53.476112
TIGR,2022-03-31,-0.045,52.628703
TIGR,2021-12-31,-0.03,62.194658
TIGR,2021-09-30,0.135,60.78175
TIGR,2021-06-30,-0.15,60.23438
TIGR,2021-03-31,0.15,81.277374
TIGR,2020-12-31,0.06,47.23608
TIGR,2020-09-30,0.03,38.042995
TIGR,2020-06-30,0.015,30.096593
TIGR,2020-03-31,0.015,23.187836
TIGR,2019-12-31,-0.003951,19.969919
TIGR,2019-09-30,-0.015,15.328823
TIGR,2019-06-30,-0.015,12.902614
TIGR,2019-03-31,-0.058783,9.600121
TIGR,2018-12-31,-0.014767,9.51464
TIGR,2018-09-30,-0.029923,9.189288
TIGR,2018-06-30,-0.334306,6.864053
TIGR,2018-03-31,-0.018582,7.99654
TIPT,2024-12-31,0.52,503.598
TIPT,2024-09-30,0.32,494.362
TIPT,2024-06-30,0.35,546.673
TIPT,2024-03-31,0.24,498.221
TIPT,2023-12-31,0.19,446.374
TIPT,2023-09-30,0.06,416.514
TIPT,2023-06-30,0.16,404.518
TIPT,2023-03-31,-0.03,381.625
TIPT,2022-12-31,0.02,369.528
TIPT,2022-09-30,0.39,363.478
TIPT,2022-06-30,-0.64,339.843
TIPT,2022-03-31,-0.03,324.903
TIPT,2021-12-31,-0.01,320.287
TIPT,2021-09-30,0.06,286.991
TIPT,2021-06-30,0.24,300.045
TIPT,2021-03-31,0.86,294.688
TIPT,2020-12-31,0.42,261.823
TIPT,2020-09-30,0.37,224.041
TIPT,2020-06-30,0.11,199.194
TIPT,2020-03-31,-1.74,129.671
TIPT,2019-12-31,0.12,208.568
TIPT,2019-09-30,-0.04,189.185
TIPT,2019-06-30,0.33,183.474
TIPT,2019-03-31,0.11,183.903
TIPT,2018-12-31,0.0,152.377
TIPT,2018-09-30,-0.02,172.668
TIPT,2018-06-30,0.02,152.709
TIPT,2018-03-31,0.79,148.072
TMUS,2024-12-31,2.58,21872.0
TMUS,2024-09-30,2.62,20162.0
TMUS,2024-06-30,2.5,19772.0
TMUS,2024-03-31,2.0,19594.0
TMUS,2023-12-31,1.74,20478.0
TMUS,2023-09-30,1.83,19252.0
TMUS,2023-06-30,1.86,19196.0
TMUS,2023-03-31,1.59,19632.0
TMUS,2022-12-31,1.19,20273.0
TMUS,2022-09-30,0.4,19477.0
TMUS,2022-06-30,-0.09,19701.0
TMUS,2022-03-31,0.57,20120.0
TMUS,2021-12-31,0.34,20785.0
TMUS,2021-09-30,0.55,19624.0
TMUS,2021-06-30,0.78,19950.0
TMUS,2021-03-31,0.75,19759.0
TMUS,2020-12-31,0.6,20341.0
TMUS,2020-09-30,1.01,19272.0
TMUS,2020-06-30,0.09,17671.0
TMUS,2020-03-31,1.11,11113.0
TMUS,2019-12-31,0.88,11878.0
TMUS,2019-09-30,1.02,11061.0
TMUS,2019-06-30,1.1,10979.0
TMUS,2019-03-31,1.07,11080.0
TMUS,2018-12-31,0.75,11445.0
TMUS,2018-09-30,0.94,10839.0
TMUS,2018-06-30,0.92,10571.0
TMUS,2018-03-31,0.78,10455.0
TRP,2024-12-31,0.94,1360.0
TRP,2024-09-30,1.4,4083.0
TRP,2024-06-30,0.93,4085.0
TRP,2024-03-31,1.16,4243.0
TRP,2023-12-31,1.41,4236.0
TRP,2023-09-30,-0.19,3940.0
TRP,2023-06-30,0.24,3830.0
TRP,2023-03-31,1.29,3928.0
TRP,2022-12-31,-1.42,4041.0
TRP,2022-09-30,0.84,3799.0
TRP,2022-06-30,0.9,3637.0
TRP,2022-03-31,0.36,3500.0
TRP,2021-12-31,1.14,3584.0
TRP,2021-09-30,0.8,3240.0
TRP,2021-06-30,1.0,3182.0
TRP,2021-03-31,-1.11,3381.0
TRP,2020-12-31,1.2,3297.0
TRP,2020-09-30,0.96,3195.0
TRP,2020-06-30,1.36,3089.0
TRP,2020-03-31,1.22,3418.0
TRP,2019-12-31,1.18,3263.0
TRP,2019-09-30,0.79,3133.0
TRP,2019-06-30,1.21,3372.0
TRP,2019-03-31,1.09,3487.0
TRP,2018-12-31,1.19,3904.0
TRP,2018-09-30,1.02,3156.0
TRP,2018-06-30,0.88,3195.0
TRP,2018-03-31,0.83,3424.0
TRVI,2024-09-30,-0.13,0.0
TRVI,2024-06-30,-0.12,0.0
TRVI,2024-03-31,-0.11,0.0
TRVI,2023-12-31,-0.08,0.0
TRVI,2023-09-30,-0.08,0.0
TRVI,2023-06-30,-0.07,0.0
TRVI,2023-03-31,-0.06,0.0
TRVI,2022-12-31,-0.06,0.0
TRVI,2022-09-30,-0.12,0.0
TRVI,2022-06-30,-0.14,0.0
TRVI,2022-03-31,-0.24,0.0
TRVI,2021-12-31,-0.24,0.0
TRVI,2021-09-30,-0.34,0.0
TRVI,2021-06-30,-0.49,0.0
TRVI,2021-03-31,-0.43,0.0
TRVI,2020-12-31,-0.513458,0.0
TRVI,2020-09-30,-0.41,0.0
TRVI,2020-06-30,-0.41,0.0
TRVI,2020-03-31,-0.48,0.0
TRVI,2019-12-31,-0.366535,0.0
TRVI,2019-09-30,-0.41,0.0
TRVI,2019-06-30,-0.63,0.0
TRVI,2019-03-31,-0.346167,0.0
TRVI,2018-12-31,-0.024093,0.0
TRVI,2018-09-30,-0.793285,0.0
TRVI,2018-06-30,-0.666574,0.0
TRVI,2018-03-31,-0.572879,0.0
TSAT,2024-09-30,1.27,138.441
TSAT,2024-06-30,2.55,152.433
TSAT,2024-03-31,-1.08,152.175
TSAT,2023-12-31,0.7,165.901
TSAT,2023-09-30,-0.08,175.086
TSAT,2023-06-30,10.41,179.752
TSAT,2023-03-31,1.178,183.422
TSAT,2022-12-31,1.83,206.684
TSAT,2022-09-30,-4.69,180.102
TSAT,2022-06-30,-0.16,186.614
TSAT,2022-03-31,1.16,185.769
TSAT,2021-12-31,8.083968,187.497
TSAT,2021-09-30,-4.387161,192.335
TSAT,2021-06-30,4.451659,187.888
TSAT,2021-03-31,3.470324,190.492
T,2024-12-31,0.56,32298.0
T,2024-09-30,-0.03,30213.0
T,2024-06-30,0.49,29797.0
T,2024-03-31,0.47,30028.0
T,2023-12-31,0.3,32022.0
T,2023-09-30,0.48,30350.0
T,2023-06-30,0.61,29917.0
T,2023-03-31,0.58,30139.0
T,2022-12-31,-3.2,31343.0
T,2022-09-30,0.83,30043.0
T,2022-06-30,0.57,29643.0
T,2022-03-31,0.66,38105.0
T,2021-12-31,0.69,40958.0
T,2021-09-30,0.82,39922.0
T,2021-06-30,0.21,44045.0
T,2021-03-31,1.04,43939.0
T,2020-12-31,-1.95,45691.0
T,2020-09-30,0.39,42340.0
T,2020-06-30,0.17,40950.0
T,2020-03-31,0.63,42779.0
T,2019-12-31,0.33,46821.0
T,2019-09-30,0.5,44588.0
T,2019-06-30,0.51,44957.0
T,2019-03-31,0.56,44827.0
T,2018-12-31,0.66,47993.0
T,2018-09-30,0.65,45739.0
T,2018-06-30,0.81,38986.0
T,2018-03-31,0.75,38038.0
UFCS,2024-12-31,1.238933,331.738
UFCS,2024-09-30,0.78,322.964
UFCS,2024-06-30,-0.11,301.169
UFCS,2024-03-31,0.53,295.999
UFCS,2023-12-31,0.775945,290.178
UFCS,2023-09-30,0.25,273.954
UFCS,2023-06-30,-2.23,267.095
UFCS,2023-03-31,0.03,267.104
UFCS,2022-12-31,0.798079,288.098
UFCS,2022-09-30,-0.91,235.573
UFCS,2022-06-30,-0.42,219.536
UFCS,2022-03-31,1.13,245.014
UFCS,2021-12-31,2.30184,262.802
UFCS,2021-09-30,-0.38,248.543
UFCS,2021-06-30,0.55,244.412
UFCS,2021-03-31,0.75,300.735
UFCS,2020-12-31,-0.354853,320.531
UFCS,2020-09-30,-1.49,282.121
UFCS,2020-06-30,0.24,297.803
UFCS,2020-03-31,-2.9,177.805
UFCS,2019-12-31,-0.925929,292.26
UFCS,2019-09-30,-0.09,298.055
UFCS,2019-06-30,-0.17,304.197
UFCS,2019-03-31,1.77,305.539
UFCS,2018-12-31,-1.168886,262.178
UFCS,2018-09-30,0.44,291.91
UFCS,2018-06-30,0.01,275.399
UFCS,2018-03-31,1.84,250.795
UGI,2024-12-31,1.74,2030.0
UGI,2024-09-30,-1.27,1242.0
UGI,2024-06-30,-0.23,1380.0
UGI,2024-03-31,2.36,2467.0
UGI,2023-12-31,0.45,2121.0
UGI,2023-09-30,0.62,1404.0
UGI,2023-06-30,-3.76,1659.0
UGI,2023-03-31,0.52,3106.0
UGI,2022-12-31,-4.54,2759.0
UGI,2022-09-30,1.16,1934.0
UGI,2022-06-30,-0.03,2033.0
UGI,2022-03-31,4.44,3466.0
UGI,2021-12-31,-0.46,2673.0
UGI,2021-09-30,2.51,1438.0
UGI,2021-06-30,0.72,1496.0
UGI,2021-03-31,2.34,2581.0
UGI,2020-12-31,1.45,1932.0
UGI,2020-09-30,0.05,1124.2
UGI,2020-06-30,0.41,1199.3
UGI,2020-03-31,1.08,2228.9
UGI,2019-12-31,1.01,2006.6
UGI,2019-09-30,-0.27,1150.4
UGI,2019-06-30,-0.01,1363.7
UGI,2019-03-31,1.41,2606.1
UGI,2018-12-31,0.37,2200.2
UGI,2018-09-30,0.14,1273.1
UGI,2018-06-30,0.3,1440.9
UGI,2018-03-31,1.59,2812.0
UNM,2024-12-31,1.93,3205.0
UNM,2024-09-30,3.46,3202.1
UNM,2024-06-30,2.05,3205.0
UNM,2024-03-31,2.05,3180.5
UNM,2023-12-31,1.7,3123.7
UNM,2023-09-30,1.03,3069.0
UNM,2023-06-30,1.99,3093.5
UNM,2023-03-31,1.81,3022.5
UNM,2022-12-31,1.41,2990.3
UNM,2022-09-30,2.05,2950.2
UNM,2022-06-30,1.84,3040.9
UNM,2022-03-31,1.25,2953.7
UNM,2021-12-31,0.78,2936.7
UNM,2021-09-30,1.61,2931.4
UNM,2021-06-30,0.89,2942.2
UNM,2021-03-31,0.75,3042.7
UNM,2020-12-31,0.66,4208.0
UNM,2020-09-30,1.13,2997.9
UNM,2020-06-30,1.3,3059.9
UNM,2020-03-31,0.79,2927.6
UNM,2019-12-31,1.44,3033.3
UNM,2019-09-30,1.16,2976.1
UNM,2019-06-30,1.33,3016.7
UNM,2019-03-31,1.31,2987.6
UNM,2018-12-31,1.15,2880.8
UNM,2018-09-30,-1.3,2927.8
UNM,2018-06-30,1.29,2890.3
UNM,2018-03-31,1.23,2899.6
USAU,2024-10-31,-0.2,0.0
USAU,2024-07-31,-0.4,0.0
USAU,2024-04-30,-0.22,0.0
USAU,2024-01-31,-0.18,0.0
USAU,2023-10-31,-0.03,0.0
USAU,2023-07-31,-0.31,0.0
USAU,2023-04-30,-0.21,0.0
USAU,2023-01-31,-0.23,0.0
USAU,2022-10-31,-0.23,0.0
USAU,2022-07-31,-0.23,0.0
USAU,2022-04-30,-0.2,0.0
USAU,2022-01-31,-0.61,0.0
USAU,2021-10-31,-0.61,0.0
USAU,2021-07-31,-0.5,0.0
USAU,2021-04-30,-0.02,0.0
USAU,2021-01-31,-0.67,0.0
USAU,2020-10-31,-2.93,0.0
USAU,2020-07-31,-0.33,0.0
USAU,2020-04-30,-0.27,0.0
USAU,2020-01-31,-0.4,0.0
USAU,2019-10-31,-1.0,0.0
USAU,2019-07-31,-1.7,0.0
USAU,2019-04-30,-0.8,0.0
USAU,2019-01-31,-1.1,0.0
USAU,2018-10-31,-1.7,0.0
USAU,2018-07-31,-0.8,0.0
USAU,2018-04-30,-1.1,0.0
USM,2024-12-31,0.05,971.0
USM,2024-09-30,-0.92,922.0
USM,2024-06-30,0.2,927.0
USM,2024-03-31,0.21,950.0
USM,2023-12-31,0.17,1000.0
USM,2023-09-30,0.26,963.0
USM,2023-06-30,0.05,957.0
USM,2023-03-31,0.15,986.0
USM,2022-12-31,-0.33,1049.0
USM,2022-09-30,-0.15,1083.0
USM,2022-06-30,0.25,1027.0
USM,2022-03-31,0.57,1010.0
USM,2021-12-31,0.31,1069.0
USM,2021-09-30,0.39,1016.0
USM,2021-06-30,0.4,1014.0
USM,2021-03-31,0.7,1023.0
USM,2020-12-31,0.06,1073.0
USM,2020-09-30,0.98,1027.0
USM,2020-06-30,0.79,973.0
USM,2020-03-31,0.82,963.0
USM,2019-12-31,0.21,1052.0
USM,2019-09-30,0.27,1031.0
USM,2019-06-30,0.36,973.0
USM,2019-03-31,0.63,966.0
USM,2018-12-31,0.24,1051.0
USM,2018-09-30,0.42,1001.0
USM,2018-06-30,0.57,974.0
USM,2018-03-31,0.52,942.0
VICR,2024-12-31,0.23,96.166
VICR,2024-09-30,0.26,93.166
VICR,2024-06-30,-0.03,85.854
VICR,2024-03-31,-0.33,83.872
VICR,2023-12-31,0.19,92.652
VICR,2023-09-30,0.37,107.844
VICR,2023-06-30,0.39,106.747
VICR,2023-03-31,0.25,97.816
VICR,2022-12-31,0.18,105.493
VICR,2022-09-30,0.04,103.118
VICR,2022-06-30,0.24,102.186
VICR,2022-03-31,0.11,88.282
VICR,2021-12-31,0.2,90.281
VICR,2021-09-30,0.3,84.911
VICR,2021-06-30,0.45,95.376
VICR,2021-03-31,0.35,88.796
VICR,2020-12-31,0.26,84.302
VICR,2020-09-30,0.13,78.112
VICR,2020-06-30,0.06,70.761
VICR,2020-03-31,-0.04,63.401
VICR,2019-12-31,0.03,63.125
VICR,2019-09-30,0.15,70.772
VICR,2019-06-30,0.06,63.355
VICR,2019-03-31,0.11,65.725
VICR,2018-12-31,0.17,73.72
VICR,2018-09-30,0.32,78.035
VICR,2018-06-30,0.2,74.196
VICR,2018-03-31,0.1,65.269
VRNA,2024-12-31,-0.4,36.655
VRNA,2024-09-30,-0.56,5.624
VRNA,2024-06-30,-0.88,0.0
VRNA,2024-03-31,-0.32,0.0
VRNA,2023-12-31,-0.24,0.0
VRNA,2023-09-30,-0.16,0.0
VRNA,2023-06-30,-0.08,0.0
VRNA,2023-03-31,-0.24,0.0
VRNA,2022-12-31,-0.08,0.458
VRNA,2022-09-30,-0.24,0.0
VRNA,2022-06-30,-0.32,0.0
VRNA,2022-03-31,-0.4,0.0
VRNA,2021-12-31,-0.4,0.0
VRNA,2021-09-30,0.16,40.0
VRNA,2021-06-30,-0.4,0.0
VRNA,2021-03-31,-0.4,0.0
VRNA,2020-12-31,-0.409838,0.0
VRNA,2020-09-30,-0.464,0.0
VRNA,2020-06-30,-0.679452,0.0
VRNA,2020-03-31,-0.900533,0.0
VRNA,2019-12-31,-0.887045,0.0
VRNA,2019-09-30,-0.944022,0.0
VRNA,2019-06-30,-0.86378,0.0
VRNA,2019-03-31,-0.532151,0.0
VRNA,2018-12-31,-0.236286,0.0
VRNA,2018-09-30,-0.231395,0.0
VRNA,2018-06-30,0.060663,0.0
VRNA,2018-03-31,-1.625743,0.0
WB,2024-09-30,0.55,464.48
WB,2024-06-30,0.47,437.873
WB,2024-03-31,0.21,395.497
WB,2023-12-31,0.35,463.667
WB,2023-09-30,0.33,442.151
WB,2023-06-30,0.35,440.24
WB,2023-03-31,0.43,413.778
WB,2022-12-31,0.61,447.998
WB,2022-09-30,-0.07,453.56
WB,2022-06-30,0.12,450.152
WB,2022-03-31,-0.29,484.622
WB,2021-12-31,0.5,616.287
WB,2021-09-30,0.79,607.434
WB,2021-06-30,0.35,574.466
WB,2021-03-31,0.22,458.896
WB,2020-12-31,0.13,513.41
WB,2020-09-30,0.15,465.739
WB,2020-06-30,0.88,387.393
WB,2020-03-31,0.23,323.389
WB,2019-12-31,0.42,468.148
WB,2019-09-30,0.65,467.753
WB,2019-06-30,0.46,431.836
WB,2019-03-31,0.67,399.177
WB,2018-12-31,0.74,481.875
WB,2018-09-30,0.74,460.171
WB,2018-06-30,0.63,426.589
WB,2018-03-31,0.44,349.883
WELL,2024-12-31,0.19,2219.235
WELL,2024-09-30,0.74,2011.056
WELL,2024-06-30,0.42,1792.737
WELL,2024-03-31,0.22,1830.59
WELL,2023-12-31,0.15,1717.949
WELL,2023-09-30,0.24,1626.535
WELL,2023-06-30,0.21,1581.598
WELL,2023-03-31,0.05,1552.149
WELL,2022-12-31,-0.01,1509.319
WELL,2022-09-30,-0.01,1468.48
WELL,2022-06-30,0.2,1408.55
WELL,2022-03-31,0.14,1389.719
WELL,2021-12-31,0.13,1296.068
WELL,2021-09-30,0.42,1233.465
WELL,2021-06-30,0.06,1134.062
WELL,2021-03-31,0.17,1045.886
WELL,2020-12-31,0.39,1116.679
WELL,2020-09-30,0.78,1032.752
WELL,2020-06-30,0.43,1181.934
WELL,2020-03-31,0.76,1255.173
WELL,2019-12-31,0.55,1256.985
WELL,2019-09-30,1.46,1261.905
WELL,2019-06-30,0.34,1317.027
WELL,2019-03-31,0.72,1264.488
WELL,2018-12-31,0.27,1234.049
WELL,2018-09-30,0.17,1232.68
WELL,2018-06-30,0.42,1110.408
WELL,2018-03-31,1.18,1093.951
WHG,2024-12-31,0.25,25.582
WHG,2024-09-30,0.01,23.719
WHG,2024-06-30,-0.27,22.688
WHG,2024-03-31,0.28,22.732
WHG,2023-12-31,0.32,23.229
WHG,2023-09-30,0.42,21.88
WHG,2023-06-30,0.36,21.945
WHG,2023-03-31,0.09,22.727
WHG,2022-12-31,-0.4,20.456
WHG,2022-09-30,-0.15,15.406
WHG,2022-06-30,-0.05,15.603
WHG,2022-03-31,0.01,17.216
WHG,2021-12-31,0.36,19.391
WHG,2021-09-30,0.24,17.86
WHG,2021-06-30,0.12,17.484
WHG,2021-03-31,0.52,18.319
WHG,2020-12-31,0.36,17.113
WHG,2020-09-30,-1.31,15.454
WHG,2020-06-30,-0.33,15.875
WHG,2020-03-31,0.13,16.669
WHG,2019-12-31,0.3,18.616
WHG,2019-09-30,0.13,19.892
WHG,2019-06-30,0.22,21.709
WHG,2019-03-31,0.05,23.862
WHG,2018-12-31,0.65,26.119
WHG,2018-09-30,0.64,29.854
WHG,2018-06-30,0.95,32.76
WHG,2018-03-31,0.96,33.567
WMB,2024-12-31,0.39,2743.0
WMB,2024-09-30,0.58,2653.0
WMB,2024-06-30,0.33,2336.0
WMB,2024-03-31,0.52,2771.0
WMB,2023-12-31,0.94,2784.0
WMB,2023-09-30,0.54,2559.0
WMB,2023-06-30,0.38,2483.0
WMB,2023-03-31,0.76,3081.0
WMB,2022-12-31,0.55,2930.0
WMB,2022-09-30,0.49,3021.0
WMB,2022-06-30,0.33,2490.0
WMB,2022-03-31,0.31,2524.0
WMB,2021-12-31,0.51,3257.0
WMB,2021-09-30,0.14,2475.0
WMB,2021-06-30,0.25,2283.0
WMB,2021-03-31,0.35,2612.0
WMB,2020-12-31,0.09,2092.0
WMB,2020-09-30,0.25,1933.0
WMB,2020-06-30,0.25,1781.0
WMB,2020-03-31,-0.43,1913.0
WMB,2019-12-31,0.1,2107.0
WMB,2019-09-30,0.18,1999.0
WMB,2019-06-30,0.26,2041.0
WMB,2019-03-31,0.16,2054.0
WMB,2018-12-31,-0.472507,2204.0
WMB,2018-09-30,0.13,2303.0
WMB,2018-06-30,0.16,2091.0
WMB,2018-03-31,0.18,2088.0
WPM,2024-09-30,0.341,308.253
WPM,2024-06-30,0.27,299.064
WPM,2024-03-31,0.362,296.806
WPM,2023-12-31,0.372,313.472
WPM,2023-09-30,0.257,223.137
WPM,2023-06-30,0.312,264.972
WPM,2023-03-31,0.246,214.465
WPM,2022-12-31,0.368,236.051
WPM,2022-09-30,0.435,218.836
WPM,2022-06-30,0.33,302.922
WPM,2022-03-31,0.349,307.244
WPM,2021-12-31,0.648,278.197
WPM,2021-09-30,0.3,268.957
WPM,2021-06-30,0.369,330.393
WPM,2021-03-31,0.36,324.119
WPM,2020-12-31,0.35,286.212
WPM,2020-09-30,0.334,307.268
WPM,2020-06-30,0.236,247.954
WPM,2020-03-31,0.212,254.789
WPM,2019-12-31,0.17,223.222
WPM,2019-09-30,0.17,223.595
WPM,2019-06-30,-0.28,189.466
WPM,2019-03-31,0.13,225.049
WPM,2018-12-31,0.01,196.591
WPM,2018-09-30,0.08,185.769
WPM,2018-06-30,0.72,212.4
WPM,2018-03-31,0.15,199.252
XERS,2024-12-31,-0.03,60.099
XERS,2024-09-30,-0.11,54.268
XERS,2024-06-30,-0.1,48.065
XERS,2024-03-31,-0.14,40.638
XERS,2023-12-31,-0.09,44.39
XERS,2023-09-30,-0.09,48.32
XERS,2023-06-30,-0.14,38.008
XERS,2023-03-31,-0.12,33.196
XERS,2022-12-31,-0.1,33.144
XERS,2022-09-30,-0.16,29.725
XERS,2022-06-30,-0.19,25.306
XERS,2022-03-31,-0.25,22.073
XERS,2021-12-31,-0.42,21.669
XERS,2021-09-30,-0.39,11.035
XERS,2021-06-30,-0.41,8.906
XERS,2021-03-31,-0.3,8.051
XERS,2020-12-31,-0.41,7.172
XERS,2020-09-30,-0.35,9.448
XERS,2020-06-30,-0.63,2.027
XERS,2020-03-31,-0.89,1.788
XERS,2019-12-31,-1.23,1.831
XERS,2019-09-30,-1.22,0.323
XERS,2019-06-30,-1.28,0.32
XERS,2019-03-31,-1.07,0.248
XERS,2018-12-31,-0.98,0.801
XERS,2018-09-30,-0.71,0.582
XERS,2018-06-30,-3.07,0.819
XERS,2018-03-31,-0.86,0.263
XPEV,2024-09-30,-1.9,10101.71
XPEV,2024-06-30,-1.36,8111.407
XPEV,2024-03-31,-1.46,6548.096
XPEV,2023-12-31,-1.5,13050.43
XPEV,2023-09-30,-4.5,8529.521
XPEV,2023-06-30,-3.26,5062.696
XPEV,2023-03-31,-2.72,4033.42
XPEV,2022-12-31,-2.58,5140.349
XPEV,2022-09-30,-2.76,6823.487
XPEV,2022-06-30,-3.16,7436.345
XPEV,2022-03-31,-2.0,7454.938
XPEV,2021-12-31,-1.52,8556.008
XPEV,2021-09-30,-1.88,5719.918
XPEV,2021-06-30,-1.5,3761.279
XPEV,2021-03-31,-1.0,2950.926
XPEV,2020-12-31,-0.996858,2851.352
XPEV,2020-09-30,-5.06,1990.119
XPEV,2020-06-30,-1.619107,590.781
XPEV,2020-03-31,-1.174405,412.069
XPEV,2019-12-31,-0.54157,640.01
XPEV,2019-09-30,-1.234126,449.717
XYF,2024-09-30,7.86,576.651
XYF,2024-06-30,8.46,675.532
XYF,2024-03-31,7.44,578.584
XYF,2023-12-31,3.9,392.899649
XYF,2023-09-30,7.26,563.768
XYF,2023-06-30,7.62,542.96
XYF,2023-03-31,5.94,386.376
XYF,2022-12-31,5.28,466.907563
XYF,2022-09-30,3.96,350.529
XYF,2022-06-30,3.36,311.747
XYF,2022-03-31,2.52,408.228
XYF,2021-12-31,2.64,396.556959
XYF,2021-09-30,5.04,458.113
XYF,2021-06-30,4.02,352.697
XYF,2021-03-31,3.54,304.566
XYF,2020-12-31,-12.24,144.754885
XYF,2020-09-30,-2.100002,-10.039
XYF,2020-06-30,-6.420006,-158.867
XYF,2020-03-31,-3.660004,0.612
XYF,2019-12-31,1.500002,236.889338
XYF,2019-09-30,2.520003,318.581
XYF,2019-06-30,5.820006,310.483
XYF,2019-03-31,4.200004,419.787
XYF,2018-12-31,4.800005,485.658734
XYF,2018-09-30,4.200004,500.764
XYF,2018-06-30,5.979754,726.317
XYF,2018-03-31,2.825106,457.546
YMM,2024-09-30,1.0,3031.388
YMM,2024-06-30,0.8,2764.283
YMM,2024-03-31,0.6,2268.713
YMM,2023-12-31,0.4,2407.957
YMM,2023-09-30,0.6,2263.917
YMM,2023-06-30,0.6,2062.028
YMM,2023-03-31,0.4,1702.257
YMM,2022-12-31,0.2,1922.473
YMM,2022-09-30,0.4,1808.56
YMM,2022-06-30,0.010541,1670.051
YMM,2022-03-31,-0.2,1332.56
YMM,2021-12-31,-1.2,1429.377
YMM,2021-09-30,-0.4,1241.667
YMM,2021-06-30,-7.4,1118.821
YMM,2021-03-31,-0.430004,867.154
YMM,2020-12-31,-2.666767,850.354
YMM,2020-09-30,-0.307875,734.952
YMM,2020-06-30,-0.273772,556.945
AON,2024-12-31,3.31,4147.0
AON,2024-09-30,1.58,3721.0
AON,2024-06-30,2.47,3760.0
AON,2024-03-31,5.38,4070.0
AON,2023-12-31,2.49,3375.0
AON,2023-09-30,2.25,2953.0
AON,2023-06-30,2.74,3177.0
AON,2023-03-31,5.09,3871.0
AON,2022-12-31,3.17,3130.0
AON,2022-09-30,1.93,2696.0
AON,2022-06-30,2.35,2983.0
AON,2022-03-31,4.75,3670.0
AON,2021-12-31,3.94,3080.0
AON,2021-09-30,-3.99,2702.0
AON,2021-06-30,1.67,2886.0
AON,2021-03-31,4.02,3525.0
AON,2020-12-31,2.29,2965.0
AON,2020-09-30,1.18,2385.0
AON,2020-06-30,1.71,2497.0
AON,2020-03-31,3.31,3219.0
AON,2019-12-31,1.59,2885.0
AON,2019-09-30,0.94,2379.0
AON,2019-06-30,1.15,2606.0
AON,2019-03-31,2.72,3143.0
AON,2018-12-31,1.42,2770.0
AON,2018-09-30,0.6,2349.0
AON,2018-06-30,0.2,2561.0
AON,2018-03-31,2.39,3090.0
APEI,2024-12-31,0.65,164.11
APEI,2024-09-30,0.04,153.122
APEI,2024-06-30,-0.07,152.895
APEI,2024-03-31,-0.06,154.432
APEI,2023-12-31,0.61,152.804
APEI,2023-09-30,-0.27,150.838
APEI,2023-06-30,-2.94,147.214
APEI,2023-03-31,-0.38,149.689
APEI,2022-12-31,-0.35,152.438
APEI,2022-09-30,-0.2,149.535
APEI,2022-06-30,-5.83,149.608
APEI,2022-03-31,0.28,154.747
APEI,2021-12-31,0.5,154.0
APEI,2021-09-30,-0.01,98.248
APEI,2021-06-30,0.03,78.014
APEI,2021-03-31,0.5,88.541
APEI,2020-12-31,0.48,85.909
APEI,2020-09-30,0.18,79.133
APEI,2020-06-30,0.45,82.127
APEI,2020-03-31,0.16,74.616
APEI,2019-12-31,0.37,74.381
APEI,2019-09-30,-0.1,67.888
APEI,2019-06-30,0.3,70.56
APEI,2019-03-31,0.06,73.441
APEI,2018-12-31,0.55,76.93
APEI,2018-09-30,0.33,72.992
APEI,2018-06-30,0.39,72.798
APEI,2018-03-31,0.28,74.967
ARIS,2024-12-31,0.17,118.609
ARIS,2024-09-30,0.23,112.312
ARIS,2024-06-30,0.18,101.117
ARIS,2024-03-31,0.23,103.406
ARIS,2023-12-31,0.17,104.125
ARIS,2023-09-30,0.17,99.789
ARIS,2023-06-30,0.15,96.633
ARIS,2023-03-31,0.11,91.571
ARIS,2022-12-31,0.06,82.87
ARIS,2022-09-30,0.02,90.776
ARIS,2022-06-30,0.06,76.386
ARIS,2022-03-31,-0.11,70.969
ARIS,2021-12-31,0.05,66.979
ARIS,2021-09-30,-1.068035,59.499
ARIS,2021-06-30,0.259,56.584
ARIS,2021-03-31,0.159887,46.189
ARIS,2020-12-31,-0.120397,44.924
ARIS,2020-09-30,-0.025439,42.456
ARIS,2020-06-30,-0.076374,37.645
ARQT,2024-12-31,-0.09,71.36
ARQT,2024-09-30,-0.33,44.755
